S_Seker,MisparMb,Hodesh_Hakira,Shnat_Hakira,Quarter,Weight,Nefashot,NefeshStandartit,Mefarnesim,Nefashot0_4,Nefashot5_9,Nefashot10_14,Nefashot15_17,NefashotAd18,Nefashot18Up,Men18up,Women18up,Nationality,Yshuv,Nafa,Zurat_Y,Cluster,MadadPereferia,Tanur_Ba,Tanur_B,Tanur_A,Microwave,Refrigerator,Deep_Freezer,Dish_Washer,Washing_M,Dryer,V_Cleaner,Television,Computer,A_Conditioner,C_Heating,F_Heating,Water_Heating,Security_Room,Cable_Tv,Water_Purification_Device,Tablet,Gamer,Satellite_Dish,internet,Phones,Cell_Phones,Cars,Electric_Scooter,Electric_Bicycle,Baalut,Owned_Appartement_Not_For_Living,Value_D,Mocher_D,Sah_Hadrim,Hadrim,Rented_D,Add_Payers,Maskir,Mafteah,Decile,Total_Net,Net,i1Kaspit,iInKind,c3Kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,i141101,i141119,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Sex_RMB,MaamadRMB,Religion
2020,14750,4,2020,2,333.166,1,1.25,1,,,,,,1,,1,1,4000,31,3,4,4,0,1,1,1,1,0,0,1,1,2,2,1,2,2,2,1,1,1,2,0,0,2,1,1,1,1,0,0,1,0,1000000.0000,3,3,3,0,0,0,0,10,18586,16811,21092,1775,10082,19430,0,0,1662,19430,0,0,0,1662,0,19430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4282,2646,851,786,11792,1766,535,1760,1361,1158,30,2124,1755,1250,52,1,2,1,1
2020,14751,4,2020,2,810.803,1,1.25,0,,,,,,1,,1,1,4000,31,3,4,4,0,1,1,1,2,0,1,1,1,1,2,0,4,2,2,1,2,1,2,0,0,2,1,,1,1,0,0,1,0,1000000.0000,3,5,5,0,0,0,0,8,11351,7321,7321,4030,2950,0,0,1134,6187,0,0,2195,0,3992,0,0,0,0,0,1134,0,0,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,6980,1300,0,4055,627,16,0,60,411,511,0,2,2,3,1
2020,14752,4,2020,2,537.848,5,3.75,2,1,2,,,3,2,1,1,1,4000,31,3,4,4,0,1,1,1,1,0,0,1,1,2,1,1,1,2,2,1,2,1,1,1,0,2,1,1,2,2,0,0,1,0,1500000.0000,3,4,4,0,0,0,0,8,37095,34153,47618,2942,14217,47083,0,0,535,45918,0,535,0,0,0,37616,8302,0,1165,0,0,535,0,0,0,0,0,0,0,0,0,0,13466,8877,2498,2090,17159,1941,2342,2942,1806,10,0,1256,5237,1442,183,1,1,1,1
2020,14753,3,2020,1,1469.247,1,1.25,1,,,,,,1,1,,1,4000,31,3,4,4,0,1,1,1,1,0,1,1,1,1,1,3,5,2,2,1,1,2,2,0,2,2,1,1,1,1,1,0,1,1,2500000.0000,3,5,4,0,0,0,0,10,27439,24497,38507,2942,11517,34916,3591,0,0,0,0,0,0,0,0,0,0,0,34916,0,0,0,0,0,0,0,0,0,0,0,0,0,14010,8528,3855,1626,14459,1449,123,3147,1413,233,0,1135,1836,483,4642,1,1,2,1
2020,14754,3,2020,1,980.190,1,1.25,1,,,,,,1,,1,2,4000,31,3,4,4,0,1,1,1,1,0,1,1,0,1,3,1,3,2,2,1,1,1,2,1,1,2,2,,1,1,0,0,,0,,,4,4,1,1,2,2,1,10,10,167,0,6283,167,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,75,81,6283,1100,958,1,1223,0,0,1,296,2597,108,1,2,2,2
2020,14755,3,2020,1,710.528,6,4.25,2,3,1,,,4,2,1,1,1,4000,31,3,4,4,0,1,1,1,1,0,1,1,1,3,3,2,4,2,2,1,2,1,1,2,0,2,1,1,2,2,0,0,1,0,1500000.0000,3,5,5,0,0,0,0,9,49475,42175,44044,7300,14532,21797,0,0,22247,21797,0,20751,0,1496,0,8230,13568,0,0,0,0,599,0,0,0,0,0,0,0,0,20152,0,1869,141,809,919,21832,3050,449,4030,1317,2542,190,568,3310,5004,1372,1,2,1,1
2020,14756,4,2020,2,813.707,1,1.25,0,,,,,,1,,1,1,4000,31,3,4,4,1,0,0,0,1,0,0,1,0,1,1,1,2,2,2,1,2,2,1,0,0,2,1,1,1,,0,0,,0,,,3,3,1,0,2,2,5,7487,7487,7487,0,6164,0,0,3692,3794,0,0,2495,1299,0,0,0,0,0,0,3692,0,0,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,6164,423,1152,2987,910,67,0,360,0,250,15,1,2,3,1
2020,14757,4,2020,2,581.077,4,3.20,2,,,,1,1,3,1,2,1,4000,31,3,4,4,0,1,1,1,1,0,0,1,1,2,1,4,5,2,2,1,2,1,2,0,0,2,1,1,2,2,0,0,1,0,1700000.0000,3,5,4,0,0,0,0,8,32036,29094,50038,2942,5448,49886,0,0,152,14316,0,152,0,0,0,13512,0,804,35570,0,0,152,0,0,0,0,0,0,0,0,0,0,20943,14360,4545,2038,8390,970,45,3074,1313,100,0,845,1286,757,0,1,1,2,1
2020,14758,4,2020,2,841.379,1,1.25,1,,,,,,1,1,,1,4000,31,3,4,4,0,1,1,2,2,0,0,1,0,1,0,3,2,2,2,1,2,2,2,0,0,2,1,,1,1,0,0,1,0,640864.0000,3,2,2,0,0,0,0,10,20695,19107,27319,1588,6155,27319,0,0,0,27319,0,0,0,0,0,27319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8212,5516,1469,1227,7743,1239,382,1788,518,150,0,236,63,3316,50,2,1,1,1
2020,14759,4,2020,2,527.767,4,3.20,2,2,,,,2,2,1,1,1,4000,31,3,4,4,1,0,0,1,1,0,0,1,0,1,0,1,2,2,2,2,2,2,2,0,0,2,2,,2,,0,0,1,0,900000.0000,3,3.5,3.5,0,0,0,0,4,16675,13733,14200,2942,2244,13225,0,0,976,13225,0,343,632,0,0,6896,6328,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,467,0,75,392,5186,0,0,2942,1276,0,0,328,590,50,0,4,1,1,1
2020,14760,3,2020,1,1173.208,4,3.20,3,,,,1,1,3,1,2,1,8300,44,0,4,5,0,1,1,1,1,0,1,1,1,1,3,2,3,2,2,1,2,1,1,0,1,2,1,1,2,1,0,0,1,0,1650000.0000,3,3.5,3.5,0,0,0,0,6,24493,20197,23915,4296,8699,23763,0,0,152,23763,0,152,0,0,0,1617,0,22146,0,0,0,152,0,0,0,0,0,0,0,0,0,0,3718,2110,737,871,12995,1813,1271,4338,1455,90,200,818,815,2071,125,1,2,1,1
2020,14761,4,2020,2,494.220,2,2.00,2,,,,,,2,1,1,1,8300,44,0,4,5,0,1,1,1,1,1,1,1,0,1,2,1,1,2,2,1,2,1,2,0,0,2,1,,2,1,0,0,,2,,,4,4,1,0,2,2,7,15639,15639,16984,0,10293,8502,8482,0,0,7170,0,0,0,0,0,7170,0,0,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,884,146,314,10293,359,119,4893,1016,2232,0,408,117,682,467,1,1,1,1
2020,14762,4,2020,2,989.777,4,3.20,2,1,1,,,2,2,1,1,1,8300,44,0,4,5,0,1,1,1,1,0,1,1,1,1,2,1,2,2,2,1,1,1,1,1,0,2,1,1,2,2,0,0,1,0,2400000.0000,2,5,5,0,0,0,0,9,40674,34241,48620,6433,11900,48276,0,0,343,48276,0,343,0,0,0,40330,7946,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,14378,9779,2476,2123,18333,1978,284,6460,1431,497,0,321,5333,1877,151,1,1,1,1
2020,14763,4,2020,2,961.364,2,2.00,2,,,,,,2,,2,1,8300,44,0,4,5,0,1,1,1,1,0,0,1,0,0,3,1,3,2,2,1,1,1,2,0,0,2,1,,2,,0,0,,1,,,3,3,1,0,2,2,4,9652,9652,10128,0,6501,9061,0,0,1068,9061,0,0,1068,0,0,1205,0,7855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,152,86,239,6501,363,0,3495,768,27,0,1284,384,180,0,1,2,1,1
2020,14764,4,2020,2,312.757,2,2.00,2,,,,,,2,1,1,1,0070,61,12,3,4,0,1,1,1,1,0,1,1,0,1,1,1,1,2,2,1,2,2,2,0,0,2,1,1,2,1,0,0,1,0,1619203.0000,2,4,4,0,0,0,0,10,42474,38332,55002,4142,4718,55002,0,0,0,55002,0,0,0,0,0,25343,29659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16671,11299,2926,2446,8860,1820,650,4142,1299,0,0,112,0,802,35,1,1,1,1
2020,14765,4,2020,2,545.398,9,5.60,0,2,2,3,,7,2,1,1,1,0000,70,8,1,3,0,1,2,1,1,1,0,1,1,1,0,0,5,2,1,1,1,2,2,0,0,2,2,1,2,1,0,0,1,0,1900000.0000,3,4,4,0,0,0,0,1,5003,1903,2080,3100,4857,0,0,0,2080,0,0,1182,898,0,0,0,0,0,0,0,0,1182,0,0,0,0,0,0,0,0,0,0,177,0,73,104,7957,1190,252,3100,1238,0,239,243,613,751,332,4,1,3,1
2020,14766,4,2020,2,1005.308,6,4.25,0,3,1,,,4,2,1,1,1,0000,70,8,1,3,0,1,1,1,1,0,0,1,0,1,0,0,1,2,1,1,1,2,2,0,0,2,2,,2,,0,0,1,0,1300000.0000,3,4,4,0,0,0,0,2,11909,10509,10776,1400,11001,0,449,0,10327,0,0,7098,2181,0,1048,0,0,0,0,0,0,663,0,0,0,0,595,0,0,0,5841,0,266,90,73,104,12401,2623,476,1400,997,0,443,80,3341,1861,1179,4,1,3,1
2020,14767,4,2020,2,816.791,5,3.75,1,,2,1,,3,2,1,1,1,8600,52,4,4,5,0,1,1,1,1,0,0,1,1,0,2,1,4,2,2,2,2,1,2,0,1,2,1,,2,2,0,0,1,0,1800000.0000,3,3,3,0,0,0,0,6,25056,21068,28909,3988,10844,28374,0,0,535,28374,0,535,0,0,0,28374,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,7842,4969,1542,1330,14832,1023,513,4048,1251,0,358,4165,2491,981,0,5,2,1,1
2020,14768,4,2020,2,700.827,4,3.20,2,2,,,,2,2,1,1,1,0000,32,7,3,3,1,0,0,1,1,0,1,1,0,1,1,2,1,2,2,1,1,1,2,0,0,2,1,,2,2,1,0,1,0,1500000.0000,3,5,5,0,0,0,0,7,28193,23963,26945,4230,7312,26602,0,0,343,26602,0,343,0,0,0,16072,10529,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,2982,968,968,1046,11542,650,0,4230,1435,498,0,1266,2455,736,273,1,1,1,1
2020,14769,4,2020,2,846.238,1,1.25,0,,,,,,1,,1,1,0000,32,7,3,3,0,1,1,1,1,0,1,1,1,1,2,1,2,2,2,1,1,1,1,1,0,2,1,1,1,1,0,0,1,1,1450000.0000,3,4,4,0,0,0,0,6,8495,4890,4890,3605,4844,0,1996,0,2894,0,0,2894,0,0,0,0,0,0,0,0,0,0,1555,1339,0,0,0,0,0,0,0,0,0,0,0,0,8449,1287,779,3690,1021,202,0,224,252,767,228,1,2,3,1
2020,14770,4,2020,2,444.994,4,3.20,3,,,,,,4,2,2,1,0000,32,7,3,3,0,1,1,1,2,0,1,1,0,1,3,1,5,2,2,1,1,1,1,0,0,2,1,1,2,2,0,0,1,0,3000000.0000,4,6,4,0,0,0,0,10,68721,65116,79990,3605,8235,50052,4990,17963,6986,50052,0,1996,4990,0,0,34777,0,15275,0,17963,0,0,1996,0,0,0,0,0,0,0,0,0,14874,12135,1288,1452,11840,1759,327,3605,1813,60,0,850,361,2667,399,3,1,1,1
2020,14771,4,2020,2,1303.513,3,2.65,3,,,,,,3,1,2,2,0000,25,9,2,3,0,1,1,0,1,0,0,1,0,1,2,1,3,2,2,1,2,2,2,0,0,2,2,,2,,0,0,,0,,,3,3,1,0,2,2,4,12620,12620,13782,0,7487,13393,0,0,389,13393,0,389,0,0,0,8383,0,5010,0,0,0,0,0,0,0,0,0,389,0,0,0,0,1163,373,184,606,7487,1037,779,1493,1376,100,697,1497,0,248,259,3,1,1,3
2020,14772,4,2020,2,866.806,7,4.75,2,1,,1,,2,5,4,1,2,0000,25,9,2,3,0,1,1,0,1,1,0,1,0,0,1,0,0,2,2,2,1,2,2,0,0,1,2,,2,,0,0,,0,,,3,3,0,0,0,0,1,9740,7657,8331,2083,10263,7987,0,0,343,7987,0,343,0,0,0,4191,0,3796,0,0,0,343,0,0,0,0,0,0,0,0,0,0,674,0,139,535,12346,2160,1167,2083,1230,1627,164,433,3233,249,0,3,1,1,3
2020,14773,4,2020,2,1130.099,3,2.65,2,,1,,,1,2,1,1,1,0070,61,12,3,4,0,1,1,1,1,0,0,1,0,1,2,2,1,2,2,1,1,1,2,1,0,2,1,,2,2,0,0,,0,,,4,4,1,0,2,2,9,30813,26197,30078,4616,15423,25935,3992,0,152,25935,0,152,0,0,0,16072,9863,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,3882,2342,650,890,20039,1880,280,4693,1668,218,0,79,878,10114,229,1,1,1,1
2020,14774,4,2020,2,1129.610,4,3.20,2,,,1,,1,3,2,1,1,0070,61,12,3,4,0,1,1,1,1,0,1,1,1,1,3,1,6,2,2,1,1,2,2,1,0,2,1,1,2,1,0,0,1,0,2300000.0000,3,6,6,0,0,0,0,6,24267,18753,22324,5514,11329,22172,0,0,152,22172,0,152,0,0,0,15363,6809,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,3571,1865,738,968,16843,2900,384,5514,1827,0,0,1184,1181,2140,1713,3,1,1,1
2020,14775,4,2020,2,596.090,5,3.75,1,3,,,,3,2,1,1,1,0070,61,12,3,4,0,1,1,0,1,0,0,1,0,1,2,1,1,2,2,1,1,2,2,0,0,2,1,,2,2,0,0,1,0,1300000.0000,3,4,4,0,0,0,0,7,30601,26459,29546,4142,16470,19025,0,0,10521,19025,0,10521,0,0,0,19025,0,0,0,0,0,535,0,0,0,0,0,0,0,0,9986,0,3087,1349,910,827,20612,2012,1714,4142,1485,1751,936,2685,2862,1982,1043,3,1,1,1
2020,14776,4,2020,2,407.183,2,2.00,1,,,,,,2,1,1,1,0070,61,12,3,4,0,1,1,1,1,1,0,1,0,1,1,1,1,2,2,1,1,1,1,1,1,2,1,,2,1,0,0,1,0,1500000.0000,3,4,4,0,0,0,0,8,19555,15413,19281,4142,7729,16796,0,599,1886,16796,0,1886,0,0,0,16796,0,0,0,599,0,0,1886,0,0,0,0,0,0,0,0,0,3868,2370,770,727,11871,856,98,4142,1395,43,334,1658,249,2875,222,1,1,1,1
2020,14777,4,2020,2,1176.008,4,3.20,2,,,,,,4,3,1,1,0070,61,12,3,4,0,1,1,1,1,0,0,1,0,1,1,1,1,2,2,1,1,1,2,0,0,2,1,1,2,1,0,0,1,0,2315575.0000,2,5,5,0,0,0,0,6,23606,18092,21778,5514,5164,21778,0,0,0,21778,0,0,0,0,0,6809,0,14969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,1847,785,1054,10678,1198,0,5514,1676,107,0,168,1208,765,43,2,2,1,1
2020,14778,4,2020,2,1012.158,2,2.00,2,,,,,,2,1,1,1,0070,61,12,3,4,1,1,1,1,1,0,0,1,0,1,1,0,1,2,2,1,1,2,1,0,0,2,1,,2,1,0,0,,0,,,4,4,1,0,2,2,8,20358,19396,22021,962,8067,22021,0,0,0,22021,0,0,0,0,0,11010,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,1305,563,756,9029,739,114,4993,1525,51,0,192,0,1381,34,1,1,1,1
2020,14779,4,2020,2,745.638,3,2.65,0,,,,,,3,1,2,1,0070,61,12,3,4,0,1,1,1,1,0,1,1,0,1,3,1,1,2,2,1,1,1,2,0,0,2,1,,2,,0,0,1,0,2000000.0000,2,5,5,0,0,0,0,4,12685,7171,7171,5514,6493,0,0,0,7171,0,0,7171,0,0,0,0,0,0,0,0,0,0,0,0,0,5988,1184,0,0,0,0,0,0,0,0,0,12007,262,0,5514,1181,3263,498,441,349,499,0,1,1,3,1
2020,14780,4,2020,2,893.709,3,2.65,1,,,,,,3,2,1,1,0070,61,12,3,4,0,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,0,0,1,1,1,2,1,0,0,1,0,2400000.0000,2,4,4,0,0,0,0,5,16930,12788,13322,4142,5324,7335,0,3992,1996,7335,3992,1996,0,0,0,7335,0,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,0,534,234,72,229,9466,1756,249,4142,1298,233,0,703,63,1023,0,2,1,1,1
2020,14781,4,2020,2,825.498,4,3.20,2,,,,,,4,1,3,1,0070,61,12,3,4,0,1,1,1,1,0,0,1,0,1,1,1,1,2,2,1,1,1,2,0,0,2,1,,2,,0,0,1,0,1619203.0000,3,4,4,0,0,0,0,6,23882,19740,20686,4142,9820,16195,0,0,4491,16195,0,4491,0,0,0,10207,0,5988,0,0,0,0,4491,0,0,0,0,0,0,0,0,0,946,403,215,328,13962,1164,346,4142,7170,0,498,282,200,160,0,1,2,1,1
2020,14782,4,2020,2,604.497,5,3.75,2,,1,,1,2,3,2,1,1,0070,61,12,3,4,0,1,1,1,1,0,1,1,0,0,1,1,1,2,2,1,1,1,1,0,0,2,1,,2,1,0,0,1,0,2000000.0000,2,5,5,0,0,0,0,2,12689,6733,7841,5956,8851,7498,0,0,343,0,0,343,0,0,0,0,0,0,7498,0,0,343,0,0,0,0,0,0,0,0,0,0,1108,236,459,413,14365,2176,260,5514,2022,71,0,449,549,3325,0,1,1,2,1
2020,14783,4,2020,2,570.834,1,1.25,0,,,,,,1,,1,1,0070,61,12,3,4,0,1,1,1,1,0,0,1,0,0,1,1,1,2,2,1,2,1,2,0,0,2,1,1,1,,0,0,,0,,,1,1,1,3,3,2,3,5688,3256,3256,2432,1570,0,0,0,3256,0,0,3256,0,0,0,0,0,0,0,0,0,0,3256,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,421,95,2662,145,0,159,88,111,321,0,1,2,3,1
2020,14784,4,2020,2,309.556,1,1.25,0,,,,,,1,,1,1,0070,61,12,3,4,0,1,0,1,1,0,0,1,0,1,1,1,1,2,2,1,2,1,2,0,0,2,1,1,1,1,0,0,1,0,1200000.0000,2,4,4,0,0,0,0,3,5928,1786,1786,4142,5595,0,0,0,1786,0,0,1786,0,0,0,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,9737,537,87,4142,1082,0,0,2164,299,1240,186,1,2,3,1
2020,14785,4,2020,2,2020.580,2,2.00,0,,,,,,2,1,1,2,0000,24,9,2,3,0,1,1,0,1,1,0,1,0,1,1,0,2,2,2,1,2,2,2,0,0,1,2,1,1,,0,0,1,0,430000.0000,4,3,3,0,0,0,0,3,7786,6586,6586,1200,4875,0,0,0,6586,0,0,6586,0,0,0,0,0,0,0,0,0,0,2994,0,0,0,3593,0,0,0,0,0,0,0,0,0,6075,1734,1300,1200,500,430,0,762,0,150,0,2,2,3,2
2020,14786,4,2020,2,957.211,6,4.25,2,,1,3,,4,2,1,1,1,3000,11,1,1,5,0,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,2,1,2,2,0,2,1,1,2,1,0,0,1,0,2500000.0000,3,5.5,5.5,0,0,0,0,5,24702,18201,19407,6501,15817,14400,0,0,5008,14400,0,5008,0,0,0,12893,1507,0,0,0,0,726,0,0,0,4281,0,0,0,0,0,0,1206,123,442,642,22318,1834,2414,6501,2589,1819,199,2448,3610,621,282,3,2,1,1
2020,14787,4,2020,2,899.098,2,2.00,1,,,,,,2,1,1,1,3000,11,1,1,5,0,1,1,0,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,0,2,1,1,2,1,0,0,1,1,2201882.0000,3,4,4,0,0,0,0,10,32340,27737,29488,4603,7767,16116,3493,4890,4990,16116,2395,4990,0,0,0,16116,0,0,0,2495,0,0,4990,0,0,0,0,0,0,0,0,0,1751,1751,0,0,12370,237,890,4769,1713,413,0,1669,1358,1321,0,1,1,1,1
2020,14788,4,2020,2,826.273,5,3.75,1,1,1,1,,3,2,1,1,1,4000,31,3,4,4,1,0,0,1,2,0,0,1,0,0,2,1,2,2,2,1,2,2,1,0,0,2,1,,2,,0,0,1,0,870604.0000,3,3,3,0,0,0,0,1,9477,7767,8087,1710,9084,7552,0,0,535,7552,0,535,0,0,0,7552,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,319,0,83,237,10794,2609,1031,1860,1462,634,0,418,399,1517,864,3,1,1,1
2020,14789,4,2020,2,631.297,2,2.00,0,,,,,,2,1,1,1,4000,31,3,4,4,0,1,1,1,1,0,0,1,1,1,4,1,2,2,2,1,2,1,2,0,0,2,1,1,2,1,0,0,1,1,1200000.0000,3,4,4,0,0,0,0,9,24497,21555,21555,2942,17616,0,0,17065,4491,0,0,4491,0,0,0,0,0,0,0,17065,0,0,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,20558,595,718,3008,723,1200,0,1136,553,12107,518,1,1,3,1
2020,14790,4,2020,2,250.113,1,1.25,1,,,,,,1,,1,3,4000,31,3,4,4,0,1,0,1,1,0,0,1,0,1,1,1,1,2,2,1,2,2,2,0,0,2,1,,1,1,0,0,,0,,,3,3,1,0,2,2,8,12269,12269,14757,0,8132,14757,0,0,0,14757,0,0,0,0,0,14757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2488,1383,541,564,8132,1793,314,2197,353,492,0,129,1133,1477,245,1,2,1,5
2020,14791,4,2020,2,771.971,2,2.00,1,,,,,,2,1,1,1,4000,31,3,4,4,0,1,1,1,2,0,1,1,1,2,4,2,4,2,2,1,1,1,1,1,0,2,1,,2,2,0,0,1,3,3000000.0000,3,6,6,0,0,0,0,9,23571,19541,20000,4030,17495,2636,7385,0,9979,2636,0,6736,3243,0,0,2636,0,0,0,0,0,0,6736,0,0,0,0,0,0,0,0,0,459,459,0,0,21525,2204,1400,4166,2983,5727,0,1772,1033,2137,102,2,1,1,1
2020,14792,4,2020,2,847.250,2,2.00,1,,,,,,2,1,1,3,4000,31,3,4,4,0,1,1,1,1,0,0,1,0,0,1,0,1,2,2,2,2,1,2,0,0,2,1,1,2,,0,0,,0,,,2,2,1,0,2,2,4,9510,9510,9718,0,6295,6105,0,0,3613,6105,0,3014,599,0,0,6105,0,0,0,0,0,0,0,0,0,3014,0,0,0,0,0,0,208,0,29,179,6295,1199,403,1997,439,796,0,408,341,211,500,2,2,1,2
2020,14793,4,2020,2,1756.978,2,2.00,1,,,,,,2,1,1,1,8300,44,0,4,5,0,1,1,1,1,0,0,1,0,1,3,2,3,2,2,2,2,1,1,0,0,2,1,1,2,1,0,0,1,0,2600000.0000,3,5,5,0,0,0,0,8,21185,14752,14937,6433,3638,5157,0,0,9780,5157,0,9780,0,0,0,5157,0,0,0,0,0,0,0,9780,0,0,0,0,0,0,0,0,185,0,21,164,10071,864,0,6552,842,60,0,539,199,1015,0,1,2,1,1
2020,14794,4,2020,2,1078.884,2,2.00,2,,,,,,2,1,1,1,8300,44,0,4,5,0,1,1,1,1,0,1,1,1,2,3,1,3,2,2,1,2,1,1,1,0,2,1,1,2,2,0,0,1,0,1500000.0000,2,3.5,3.5,0,0,0,0,10,30249,25953,29251,4296,11697,24779,0,0,4472,24779,0,4472,0,0,0,21089,3691,0,0,0,0,0,4472,0,0,0,0,0,0,0,0,0,3298,3298,0,0,15993,4377,1092,4296,1192,60,0,2265,803,1908,0,1,1,1,1
2020,14795,4,2020,2,1138.044,4,3.20,3,,,,,,4,3,1,1,8300,44,0,4,5,0,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,2,1,2,1,0,2,1,,2,2,0,0,1,1,1700000.0000,3,3.5,3.5,0,0,0,0,8,33894,29598,33658,4296,13969,28304,4690,0,664,28304,0,664,0,0,0,13874,10328,4102,0,0,0,0,0,0,0,0,664,0,0,0,0,0,4060,2007,853,1199,18265,4236,1112,4296,1381,666,0,5054,647,684,189,1,1,1,1
2020,14796,4,2020,2,625.954,2,2.00,1,,,,,,2,1,1,1,8300,44,0,4,5,1,0,0,1,2,0,1,1,1,1,5,3,2,2,2,1,1,1,1,1,0,2,1,1,2,2,0,0,1,1,4000000.0000,2,6,6,0,0,0,0,10,42082,35649,55919,6433,10114,53624,0,0,2295,53624,0,2295,0,0,0,53624,0,0,0,0,0,0,2295,0,0,0,0,0,0,0,0,0,20270,15895,2449,1927,16547,0,0,6698,3270,110,0,3895,631,1943,0,1,1,1,1
2020,14797,4,2020,2,327.309,2,2.00,1,,,,,,2,1,1,1,8300,44,0,4,5,0,1,1,1,2,1,1,1,0,1,3,1,1,2,2,1,2,1,1,0,0,2,1,,2,1,0,0,1,0,2000000.0000,2,5,5,0,0,0,0,7,17460,11027,11309,6433,12766,6629,0,0,4680,6629,0,4680,0,0,0,6629,0,0,0,0,0,0,4680,0,0,0,0,0,0,0,0,0,282,282,0,0,19199,1808,418,6608,1238,90,0,6440,1421,1010,166,2,1,1,1
2020,14798,4,2020,2,849.796,4,3.20,2,1,1,,,2,2,1,1,1,8300,44,0,4,5,1,0,0,1,1,0,1,1,1,1,1,2,4,2,2,1,2,1,1,0,0,2,1,,2,2,0,0,1,0,1700000.0000,3,4,4,0,0,0,0,6,24539,20243,22456,4296,9791,22112,0,0,343,18999,0,343,0,0,0,10023,8976,0,3113,0,0,343,0,0,0,0,0,0,0,0,0,0,2213,563,831,819,14087,2500,1019,4296,1155,170,0,547,2665,1676,59,1,2,1,1
2020,14799,4,2020,2,563.803,2,2.00,1,,,,,,2,1,1,1,8300,44,0,4,5,1,0,0,1,1,0,0,1,1,0,3,1,2,2,2,1,2,1,2,0,0,2,1,1,2,1,0,0,1,0,1600000.0000,3,4,4,0,0,0,0,8,18754,14458,16399,4296,9341,11809,0,0,4590,11809,0,4590,0,0,0,11809,0,0,0,0,0,0,0,0,0,0,4590,0,0,0,0,0,1942,1067,407,468,13637,2176,765,4296,1027,0,0,490,1022,3862,0,1,1,1,1
2020,14800,4,2020,2,803.386,1,1.25,1,,,,,,1,,1,1,8300,44,0,4,5,0,1,1,1,1,0,0,0,0,0,1,1,3,2,2,1,2,1,2,1,0,2,1,,1,,0,0,,0,,,3,2,1,0,2,2,6,9117,9117,9591,0,2964,6930,0,0,2661,6930,0,0,0,2661,0,6930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,153,90,232,2964,0,0,1847,287,0,0,0,581,115,133,1,2,1,1
2020,14801,4,2020,2,1393.986,2,2.00,0,,,,,,2,1,1,1,8300,44,0,4,5,0,1,1,1,1,0,1,1,1,1,2,1,4,2,2,1,2,1,1,1,0,2,1,1,2,1,0,0,1,0,3500000.0000,2,5,5,0,0,0,0,10,27789,21356,21356,6433,6965,0,0,16466,4890,0,0,4890,0,0,0,0,0,0,0,16466,0,0,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,13398,451,0,6433,1056,420,0,3007,426,1605,0,1,2,3,1
2020,14802,4,2020,2,607.161,3,2.65,2,,,,,,3,2,1,1,8300,44,0,4,5,0,1,1,1,1,0,1,1,1,2,3,2,1,2,2,1,1,1,1,0,1,2,1,1,2,2,0,0,1,0,2500000.0000,2,5,5,0,0,0,0,10,38226,31793,41913,6433,20917,31634,0,7983,2295,31634,0,2295,0,0,0,30175,1459,0,0,7983,0,0,2295,0,0,0,0,0,0,0,0,0,10119,6897,1726,1497,27350,1662,1038,6599,1596,10026,0,2785,1937,1403,303,1,1,1,1
